fecha,blockchain,token,nombre,precio,ranking,categoria
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",3487,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",3547,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",3580,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",3587,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",3647,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",3680,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",3687,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",3747,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",3780,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",3787,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",3847,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",3880,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",3887,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",3947,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",3980,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",3987,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4047,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4080,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4087,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4147,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4180,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4187,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4247,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4280,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4287,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4347,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4380,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4387,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4447,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4480,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4487,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4547,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4580,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4587,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4647,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4680,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4687,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4747,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4780,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4787,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4847,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4880,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4887,rwa
2024-05-01,ethereum-ecosystem,ONDO,Ondo,"$0,7326",4947,rwa
2024-05-01,ethereum-ecosystem,OM,MANTRA,"$0,6473",4980,rwa
2024-05-01,ethereum-ecosystem,XDC,XDC Network,"$0,03528",4987,rwa
2024-05-01,fantom-ecosystem,AI,Any Inu,"$0,00002275",57,meme
2024-05-01,fantom-ecosystem,BAN,Banano,"$0,005989",58,meme
2024-05-01,fantom-ecosystem,AI,Any Inu,"$0,00002275",157,meme
2024-05-01,fantom-ecosystem,BAN,Banano,"$0,005989",158,meme
2024-05-01,fantom-ecosystem,AI,Any Inu,"$0,00002275",257,meme
2024-05-01,fantom-ecosystem,BAN,Banano,"$0,005989",258,meme
2024-05-01,fantom-ecosystem,MCRT,MagicCraft,"$0,001752",61,game
2024-05-01,fantom-ecosystem,$RAINI,Raini,"$0,008700",70,game
2024-05-01,fantom-ecosystem,FEAR,FEAR,"$0,1196",87,game
2024-05-01,fantom-ecosystem,ATRI,Atari,"$0,001335",89,game
2024-05-01,fantom-ecosystem,VEMP,VEMP,"$0,006083",95,game
2024-05-01,fantom-ecosystem,MCRT,MagicCraft,"$0,001752",161,game
2024-05-01,fantom-ecosystem,$RAINI,Raini,"$0,008700",170,game
2024-05-01,fantom-ecosystem,FEAR,FEAR,"$0,1196",187,game
2024-05-01,fantom-ecosystem,ATRI,Atari,"$0,001335",189,game
2024-05-01,fantom-ecosystem,VEMP,VEMP,"$0,006083",195,game
2024-05-01,fantom-ecosystem,MCRT,MagicCraft,"$0,001752",261,game
2024-05-01,fantom-ecosystem,$RAINI,Raini,"$0,008700",270,game
2024-05-01,fantom-ecosystem,FEAR,FEAR,"$0,1196",287,game
2024-05-01,fantom-ecosystem,ATRI,Atari,"$0,001335",289,game
2024-05-01,fantom-ecosystem,VEMP,VEMP,"$0,006083",295,game
2024-05-01,fantom-ecosystem,LCD,Lucidao,"$0,01842",68,rwa
2024-05-01,fantom-ecosystem,MIMO,Mimo Governance,"$0,008831",69,rwa
2024-05-01,fantom-ecosystem,LCD,Lucidao,"$0,01842",168,rwa
2024-05-01,fantom-ecosystem,MIMO,Mimo Governance,"$0,008831",169,rwa
2024-05-01,fantom-ecosystem,LCD,Lucidao,"$0,01842",268,rwa
2024-05-01,fantom-ecosystem,MIMO,Mimo Governance,"$0,008831",269,rwa
2024-05-01,hedera-ecosystem,SPACEAPE,SpaceApe,"$0,00001234",20,meme
2024-05-01,hedera-ecosystem,KAP,KAP Games,"$0,1089",5,game
2024-05-01,hedera-ecosystem,DOVU,DOVU,"$0,001644",6,rwa
2024-05-01,immutable-ecosystem,IMX,Immutable,"$1,94",1,game
2024-05-01,injective-ecosystem,KIRA,Kira the Injective Cat,"$0,00006122",5,meme
2024-05-01,injective-ecosystem,NINJA,Dog Wif Nunchucks,"$0,007007",15,meme
2024-05-01,injective-ecosystem,HAVA,Hava Coin,$0.064228,22,meme
2024-05-01,injective-ecosystem,ZIG,Zignaly,"$0,09289",1,ia
2024-05-01,linea-ecosystem,FOXY,Foxy,"$0,01280",6,meme
2024-05-01,linea-ecosystem,LINDA,Linda,"$0,00007870",9,meme
2024-05-01,linea-ecosystem,LUBE,LUBE,"$0,00009483",10,meme
2024-05-01,manta-network-ecosystem,ISP,Ispolink,"$0,002571",8,ia
2024-05-01,manta-network-ecosystem,ISP,Ispolink,"$0,002571",8,game
2024-05-01,merlin-chain-ecosystem,HUHU,Huhu Cat,"$0,001675",4,meme
2024-05-01,metis-ecosystem,HERA,Hera Finance,"$3,77",9,ia
2024-05-01,metis-ecosystem,JEWEL,DeFi Kingdoms,"$0,1378",8,game
2024-05-01,metis-ecosystem,GAMEFI,Revenant,"$0,5826",16,game
2024-05-01,multiversx-ecosystem,BOBER,BOBER,"$0,0006572",18,meme
2024-05-01,multiversx-ecosystem,WAM,Wam,"$0,006413",9,game
2024-05-01,multiversx-ecosystem,CRT,Cantina Royale,"$0,006703",24,game
2024-05-01,near-protocol-ecosystem,GRT,The Graph,"$0,2336",9,ia
2024-05-01,near-protocol-ecosystem,CQT,Covalent,"$0,1898",24,ia
2024-05-01,near-protocol-ecosystem,SAND,The Sandbox,"$0,4166",11,game
2024-05-01,near-protocol-ecosystem,SWEAT,Sweat Economy,"$0,008419",26,game
2024-05-01,near-protocol-ecosystem,XNL,Chronicle,"$0,02053",41,game
2024-05-01,neon-ecosystem,BONK,Bonk,"$0,00002261",2,meme
2024-05-01,neon-ecosystem,NEOP,NeoPepe,$0.051888,10,meme
2024-05-01,optimism-ecosystem,DOG,The Doge NFT,"$0,01258",24,meme
2024-05-01,optimism-ecosystem,AI,Any Inu,"$0,00002275",68,meme
2024-05-01,optimism-ecosystem,DOG,The Doge NFT,"$0,01258",124,meme
2024-05-01,optimism-ecosystem,AI,Any Inu,"$0,00002275",168,meme
2024-05-01,optimism-ecosystem,OCEAN,Ocean Protocol,"$0,8350",16,ia
2024-05-01,optimism-ecosystem,OCEAN,Ocean Protocol,"$0,8350",116,ia
2024-05-01,optimism-ecosystem,PAPER,Dope Wars Paper,"$0,005368",79,game
2024-05-01,optimism-ecosystem,PAPER,Dope Wars Paper,"$0,005368",179,game
2024-05-01,optimism-ecosystem,PENDLE,Pendle,"$4,19",20,rwa
2024-05-01,optimism-ecosystem,PENDLE,Pendle,"$4,19",120,rwa
2024-05-01,osmosis-ecosytem,HUAHUA,Chihuahua Chain,"$0,0001056",26,meme
2024-05-01,osmosis-ecosytem,HAVA,Hava Coin,$0.064228,53,meme
2024-05-01,osmosis-ecosytem,FET,Fetch.ai,"$1,99",4,ia
2024-05-01,osmosis-ecosytem,AKT,Akash Network,"$3,91",5,ia
2024-05-01,osmosis-ecosytem,HEART,Humans.ai,"$0,02144",13,ia
2024-05-01,osmosis-ecosytem,JKL,Jackal Protocol,"$0,3320",20,ia
2024-05-01,osmosis-ecosytem,XPLA,XPLA,"$0,1364",15,game
2024-05-01,osmosis-ecosytem,PASG,Passage,"$0,02853",21,game
2024-05-01,osmosis-ecosytem,REGEN,Regen,"$0,06220",27,rwa
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",14,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",54,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,79,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,82,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",114,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",154,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,179,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,182,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",214,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",254,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,279,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,282,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",314,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",354,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,379,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,382,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",414,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",454,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,479,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,482,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",514,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",554,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,579,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,582,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",614,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",654,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,679,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,682,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",714,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",754,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,779,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,782,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",814,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",854,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,879,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,882,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",914,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",954,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,979,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,982,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",1014,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",1054,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,1079,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,1082,meme
2024-05-01,polygon-ecosystem,BONK,Bonk,"$0,00002261",1114,meme
2024-05-01,polygon-ecosystem,DOG,The Doge NFT,"$0,01258",1154,meme
2024-05-01,polygon-ecosystem,CAW,crow with knife,$0.061331,1179,meme
2024-05-01,polygon-ecosystem,ELON,Dogelon Mars,$0.061833,1182,meme
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",8,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",10,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",27,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",32,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",43,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",61,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",66,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",71,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",72,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",95,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",108,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",110,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",127,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",132,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",143,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",161,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",166,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",171,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",172,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",195,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",208,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",210,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",227,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",232,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",243,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",261,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",266,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",271,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",272,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",295,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",308,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",310,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",327,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",332,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",343,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",361,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",366,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",371,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",372,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",395,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",408,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",410,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",427,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",432,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",443,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",461,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",466,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",471,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",472,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",495,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",508,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",510,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",527,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",532,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",543,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",561,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",566,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",571,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",572,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",595,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",608,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",610,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",627,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",632,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",643,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",661,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",666,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",671,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",672,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",695,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",708,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",710,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",727,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",732,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",743,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",761,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",766,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",771,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",772,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",795,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",808,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",810,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",827,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",832,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",843,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",861,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",866,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",871,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",872,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",895,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",908,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",910,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",927,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",932,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",943,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",961,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",966,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",971,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",972,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",995,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",1008,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",1010,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",1027,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",1032,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",1043,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",1061,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",1066,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",1071,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",1072,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",1095,ia
2024-05-01,polygon-ecosystem,RNDR,Render,"$7,25",1108,ia
2024-05-01,polygon-ecosystem,GRT,The Graph,"$0,2336",1110,ia
2024-05-01,polygon-ecosystem,OCEAN,Ocean Protocol,"$0,8350",1127,ia
2024-05-01,polygon-ecosystem,GLM,Golem,"$0,4717",1132,ia
2024-05-01,polygon-ecosystem,TRAC,OriginTrail,"$0,7760",1143,ia
2024-05-01,polygon-ecosystem,IQ,IQ,"$0,008295",1161,ia
2024-05-01,polygon-ecosystem,ZIG,Zignaly,"$0,09288",1166,ia
2024-05-01,polygon-ecosystem,CQT,Covalent,"$0,1898",1171,ia
2024-05-01,polygon-ecosystem,OLAS,Autonolas,"$2,88",1172,ia
2024-05-01,polygon-ecosystem,FORT,Forta,"$0,2358",1195,ia
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",16,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",19,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",35,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",45,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",85,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",86,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",91,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",116,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",119,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",135,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",145,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",185,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",186,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",191,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",216,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",219,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",235,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",245,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",285,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",286,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",291,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",316,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",319,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",335,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",345,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",385,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",386,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",391,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",416,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",419,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",435,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",445,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",485,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",486,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",491,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",516,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",519,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",535,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",545,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",585,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",586,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",591,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",616,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",619,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",635,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",645,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",685,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",686,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",691,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",716,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",719,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",735,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",745,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",785,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",786,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",791,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",816,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",819,game
2024-05-01,polygon-ecosystem,GMT,GMT,"$0,2122",835,game
2024-05-01,polygon-ecosystem,YGG,Yield Guild Games,"$0,7608",845,game
2024-05-01,polygon-ecosystem,NAKA,Nakamoto Games,"$1,53",885,game
2024-05-01,polygon-ecosystem,PYR,Vulcan Forged,"$4,15",886,game
2024-05-01,polygon-ecosystem,GHST,Aavegotchi,"$1,68",891,game
2024-05-01,polygon-ecosystem,SAND,The Sandbox,"$0,4166",916,game
2024-05-01,polygon-ecosystem,APE,ApeCoin,"$1,17",919,game
